entrezgene	FC	pvalue
404693	-1.363804549	0.041636576
100520161	-2.427234943	0.00777437
100521593	3.637897437	0.000300973
100522109	-1.765769968	0.003188402
100522290	-3.189969989	0.000922096
100512640	8.883260496	0.06147769
100514381	1.617299207	0.039938758
100513831	3.507425282	0.003403579
100516656	1.255713321	0.031749353
110261685	-1.829826562	3.99E-06
100622432	-1.829826562	3.99E-06
100523707	2.903618156	0.017000545
100188980	4.955532749	4.87E-05
100524778	-1.33085815	0.017153612
396835	4205.803291	0.000783322
397637	-1.408627955	0.078328922
100512448	-1.279733481	0.003698895
100513964	1.490957881	0.002022597
100514809	-1.744988738	0.000141527
100515113	-1.223229918	0.0368993
100515289	-1.445692948	0.008269133
100519233	-1.249992608	0.025929378
100518874	-2.504817453	0.000249286
100624458	6.411994991	5.85E-05
100625174	6.983937139	0.000276525
100512020	1.530025607	0.094036586
100513502	-1.272363081	0.093801443
414916	-2.191923867	0.071393521
100514993	1.657990567	0.011412657
100329128	-1.463455979	0.010398613
100519398	3.87060784	2.74E-06
100519746	4.694716978	0.004058065
397526	7.427125197	0.000303652
100522958	2.087974862	6.14E-05
397488	2.103821287	0.002273882
100524223	7.635683966	0.001972623
100524591	-1.256209431	0.010520466
100525086	-2.984755418	0.004018866
100511108	-1.502635389	0.014226479
100511788	1.391899352	0.066462016
397483	1.815047295	0.005342163
445002	1.823578106	0.084608258
100515451	1.478177746	0.031966215
396617	-1.45407984	0.009848914
100521163	-2.184450615	0.026563801
397251	-2.334840853	0.000226486
100037967	-2.722177618	0.000714226
100524405	-1.664799486	0.000552658
100511965	-1.215790017	0.050837987
100512688	-2.420362885	0.000242134
100170853	-1.546408706	0.000771296
100521758	2.207219924	0.018831468
100126236	6.47878266	9.58E-05
100522469	2.639378013	0.011075451
100525313	-1.840681401	2.59E-05
100271876	1.95469966	0.001644496
100511843	-1.392983347	0.053578659
100513121	-5.836848867	0.001618001
100515063	-4.706624294	0.003102281
595110	-1.698132285	9.12E-05
397015	-6.535507356	0.000177159
100626618	-4.456987775	0.002679191
100520283	1.447781758	0.010546906
100521528	-1.303719297	0.024559407
100525263	4.694110473	0.003473551
100525545	1.354754655	0.07511475
100170772	1.300794974	0.004839496
100516580	1.196081442	0.034449524
100517864	-1.258540411	0.018771196
100518225	1.280689616	0.046324104
100217397	-1.501693017	0.005864898
492280	-1.963630303	0.093991182
100521346	-30.67435452	0.001682156
100462760	-1.158011022	0.092269944
100523691	-1.281980691	0.01747015
102165270	1.712181014	0.06434591
100512127	-1.228137866	0.058212375
100512677	1.529028129	0.000633702
100101926	-1.262622201	0.021476048
100526132	1.246460575	0.011791555
100511401	1.481735514	0.027525101
396988	2.806090833	0.001234123
100515921	1.281483755	0.018229368
100623071	2.202115964	0.090474243
100739290	1.388409714	0.003565441
100520449	2.36518711	5.81E-05
100520974	1.531389665	0.079968805
100521332	-1.655593305	0.001939029
100523632	-1.272550778	0.05923398
396970	-1.588632481	4.40E-05
100521680	-1.588632481	4.40E-05
100521514	1.292891549	0.020010005
100192436	1.221726948	0.031196799
100526070	-1.687517572	0.000531807
397044	-1.648030971	1.21E-05
100127140	-1.648030971	1.21E-05
100511037	2.061184268	0.000170245
100511219	-1.478049247	0.026826236
100736965	1.791688129	0.000202246
100513429	2.18659073	0.000829321
100516219	-1.317714613	0.074192312
100516393	-1.29943369	0.020821912
100517117	2.234210931	0.001231998
100517602	-1.419195868	0.0460174
100517851	1.205478936	0.011356234
396840	-2.190295545	0.005762561
100625946	-2.460603826	0.033545898
100520216	-1.681688806	0.009972553
100522273	4.361381882	4.87E-05
397091	1.314103584	0.023989772
100462758	1.810183024	0.00187968
100521576	-1.550528916	0.071149589
100626953	-1.421557662	0.00039747
100233199	2.480792097	0.002824654
100510978	2.078400624	9.58E-05
100512190	-1.370531955	0.053206208
397063	3.398063325	0.000450297
100517185	1.247365517	0.041080728
100517913	1.301523277	0.004620432
100624659	1.518375162	0.034007835
100523462	1.427286408	0.005748507
100628007	-1.286431592	0.055048909
100520402	1.794327849	0.004839302
100520929	1.268002285	0.096820549
100521111	2.742280373	0.003385979
100524705	1.404191242	0.014043047
100521577	-8.256231075	0.000600423
733645	1.846967211	0.000152503
397059	-1.486485664	0.015657491
102160693	-1.486485664	0.015657491
100621582	-1.36207888	0.004292506
100511716	-1.214346665	0.049398727
100516574	-3.717775138	0.002141633
100516755	-1.372185831	0.095579462
100518394	1.475645713	0.003011709
100520513	1.94860151	0.001445164
100518575	1.233103603	0.063379577
100521397	-3.109304745	0.008148971
100523018	1.433521899	0.023622396
733648	3.739659753	1.43E-05
397340	-1.263149787	0.084203174
100523395	2.053935858	0.010570233
100524215	-1.60062482	0.001600557
100524520	2.064914639	0.05022095
100524895	-1.184001331	0.0602021
100736981	1.208249253	0.083662677
100737030	3.075688451	0.002589676
100515506	-1.880624342	0.058135207
100523817	53.49758327	0.000807873
100522031	-2.702168082	0.019702309
396917	-6.267159168	0.000111885
100524896	-1.298240256	0.010214446
100525075	1.590977363	0.037742329
100512253	1.29578976	0.013565448
100512626	1.949068245	8.90E-05
100302699	1.855664508	0.037392921
100233202	1.533540949	0.001171375
100513815	1.241073791	0.024272813
100517553	1.477259126	0.079827583
100514486	3.621883487	0.003930398
396989	-1.443932953	0.000828796
100514316	-1.623433915	0.028799058
100517914	-1.973296301	0.034095527
100518449	-1.19205573	0.06182301
106505015	1.859781787	1.78E-05
100520095	1.314627634	0.014584515
100520403	-1.506493714	0.000101658
100523089	1.433880077	0.017145694
100524707	-1.326603608	0.022813801
100623099	-2.393923015	0.000302718
100337667	-2.506160361	0.000465948
100513231	2.457299525	0.000409252
100513431	-3.84719429	0.002198707
100512859	-1.407098756	0.006399694
100513042	-1.423679231	0.055195438
100516510	-2.517292193	0.015563191
100516875	1.445719733	0.048678174
100518511	-1.572696328	0.000391873
100517967	-1.90644949	0.000246764
733665	-1.92009965	0.001376283
100622285	1.780554791	0.006393321
100526072	1.341223173	0.02362507
654327	-1.282257698	0.015873512
100514538	2.410026269	0.002211348
100524826	1.326275369	0.027860207
100523278	1.139150746	0.072811499
100521516	-1.327158	0.00104967
100499565	-1.248655102	0.062808107
100525951	-1.290727658	0.020717116
100524339	-1.485665406	0.003206668
100524172	-1.485665406	0.003206668
100524645	2.188799041	0.001714446
100525302	-1.45735367	0.094803136
100524827	-1.57324076	0.003366892
100525660	1.327418256	0.071953214
100511282	1.711408642	0.002972612
396972	2.373992305	0.000748345
396859	-1.5942094	0.018642486
100286810	-5.737253481	0.000146364
100513044	1.167579279	0.066108402
100625663	1.176939687	0.092581055
100517854	1.226307291	0.024574405
100525428	-1.459666849	0.001602514
100525608	-1.651391586	0.062808107
100515051	2.215924937	0.054014318
100519733	-1.320840957	0.031178988
100522641	1.633654541	0.037184262
100523568	-2.106792064	0.039340685
100523750	-16.88933139	0.000155253
100521472	-1.289538586	0.008910114
100521819	-4.63796603	0.003753316
692156	-1.549928909	0.014817822
100512310	1.25408551	0.007108323
100515052	-2.203672029	0.007377275
100515409	-1.249328069	0.030995983
100513494	-1.322095971	0.024958083
396735	2.355629445	0.034197246
100517000	-2.810667111	0.002029077
100517187	-2.227010974	0.000539296
100518689	-1.485647426	0.014799281
100135672	-3.065302384	0.000318935
397276	-1.703018624	0.000577151
100522397	1.798103046	0.032588764
100101929	-1.375518677	0.021598796
100034246	-1.783654267	0.013617276
100515447	2.35689578	0.000695259
110255887	28.95213685	0.000197164
100522572	1.774506112	0.000199815
100125968	1.198149812	0.026500803
100525483	15.10853875	4.40E-05
497235	-1.260141178	0.099613548
106505248	-1.260141178	0.099613548
100513046	-1.959346357	0.026388074
100512681	1.227578937	0.043047055
808501	1.309171341	0.006852536
808502	1.292069371	0.003622665
808503	1.845872353	8.79E-05
808504	1.603968039	0.000562026
808505	1.506964336	0.00757345
808506	1.644412714	7.06E-05
808507	1.386445351	0.001511479
808508	1.271281202	0.009089628
808509	1.257491886	0.010523152
808510	1.295332296	0.011004581
808511	1.626342478	0.000211846
808512	1.665629237	0.025679472
808513	1.34585909	0.004423442
100316569	2.751646007	0.004587395
100622386	-1.667525445	0.083626864
100157353	1.258134496	0.098518495
100155462	-1.273593545	0.012794999
100622217	3.344005795	0.000142577
100517241	1.643379754	0.00327108
100739522	4.466079906	0.000131354
100512983	1.590779116	0.001697507
396725	1.601672513	0.037264613
100624870	1.201499903	0.068965847
100622181	-1.201273558	0.071705178
397642	-1.427444378	0.002669101
100737907	2.160880987	0.005980062
100144883	-1.216161395	0.048114007
100154750	-2.075676048	2.85E-05
100156598	-1.27905897	0.041364188
396628	7.500937907	2.55E-06
100192446	-1.269985837	0.079646812
102167195	-4.521531717	0.020883284
100154658	1.585463026	0.009324146
100626694	1.588740727	0.071393521
100621519	-1.294972667	0.019737229
100622078	2.442962721	0.003186291
100156944	-3.19718895	0.000799397
100623801	1.509703294	0.009760379
100622890	1.44591823	0.006499232
100620551	-1.350422837	0.073659057
100513041	2.216142506	0.069167099
100514585	-3.774952664	0.000300973
606743	39.42598488	3.20E-05
100628042	-5.216805834	0.000101375
100157555	-25.53601239	3.63E-05
100621778	-2.42010571	0.021993559
100625473	-1.718716312	0.004576956
100622289	1.504652024	0.030202705
100524560	-1.231014594	0.061720927
100157701	-2.130834227	5.50E-05
100233205	-1.369924428	0.043213854
100623612	1.755956377	0.028018111
100156566	2.095087483	0.003687519
100620771	4.006405815	0.0015033
100739676	-2.355411177	0.032692925
100152778	1.263120233	0.084976198
100517719	1.311319136	0.053370779
100627022	1.489796917	0.015088652
397036	-2.732237675	1.31E-05
100152649	-1.82201812	0.030447716
100188906	1.156394461	0.075564603
100621799	-1.235871236	0.074528927
100624044	-2.339868934	0.00069973
100127150	1.265044948	0.045470365
100625138	2.745217357	0.000502387
100626043	1.310998598	0.003904595
100627348	-1.695314443	0.001406116
100620574	-1.26547909	0.051997241
100625570	-1.51617106	0.023302465
100620415	6.641368296	0.00261305
397236	1.266192155	0.004366228
100628223	-4.68142143	0.001017989
100533196	-1.240977287	0.007097342
100153365	4.712248889	0.006294451
397092	3.177371043	0.000649784
100157638	1.503510612	0.000531155
100627807	-4.102568613	1.96E-06
100152061	-2.388560663	0.000786355
100217391	9.389904625	1.91E-05
100623047	2.67494527	2.31E-06
100155813	1.543420332	0.001045573
100627843	-1.248722515	0.016976892
100621103	-1.319289166	0.00210053
494562	2.624637926	4.21E-06
100518887	-1.643972927	0.062473324
100514594	-2.582107087	0.000179135
100512413	1.559519775	0.082022524
100518139	2.785445352	0.000962589
100622057	-1.747833823	0.00399525
100621011	1.257662145	0.093897621
100171401	1.470968787	0.006030575
100517705	1.251120045	0.013999583
100512764	-1.307706093	0.015427894
100622921	1.300709541	0.00902215
100622071	-3.542594107	0.003010459
100157171	1.586220047	0.004225698
100517048	-1.426765447	0.046251043
100627423	-1.25796682	0.031276938
100525792	-6.42409622	0.001672569
100520156	-5.059820666	1.49E-06
102162731	-2.494841821	0.001075661
100157987	-2.494841821	0.001075661
100621675	-2.595264827	0.008680072
100626645	-1.458691501	0.009704227
397196	3.0702108	0.076216198
100524282	-1.330292751	0.002822513
100626548	1.624934955	0.009607571
100516959	2.004285871	0.001044397
396849	1.168650642	0.031567007
100621573	1.249616558	0.055683314
100152247	2.924656053	0.001732327
100049662	-1.749503729	0.039746696
100522271	1.186237719	0.088713338
100514910	-1.32862068	0.025894554
100518832	-3.618371279	0.0013219
100620938	2.690433164	0.000180301
100622743	-2.085399612	0.006841467
100514856	-3.586178305	1.49E-06
100522019	1.212930768	0.063716685
100627960	-1.154457196	0.08261803
397579	2.51180008	0.004045291
396784	2.51180008	0.004045291
102166485	-1.395421249	0.025413418
100621791	7.17334266	0.000320853
100625377	1.213454992	0.048457772
100522692	1.928265386	0.003786896
397141	1.406260628	0.004807179
100152322	2.24149104	0.003597951
100620673	-1.344317398	0.056279486
100626205	1.752510995	0.00046177
100511995	-1.526673776	0.011841083
100523833	-2.161690834	0.002352858
100626752	-1.402368165	0.078008901
397117	-2.675529454	0.000588658
431671	36.14610471	0.000210845
100622972	-1.351733653	0.006647542
100626322	-1.226289203	0.084880517
100625925	1.742668549	0.017210327
100620914	2.628031582	0.00119767
100628241	-1.277779585	0.009028773
100621064	-1.793145606	0.000646848
100625005	-1.370008807	0.000516335
100627826	2.576054504	0.016417314
100627929	4.192861136	2.78E-05
100521069	-1.403635511	0.0279539
100624179	-4.690250993	0.019568033
100621090	2.931114058	0.005237605
100624468	1.465557138	0.006093783
100737446	1.526216525	0.077786772
399538	-2.600028248	2.52E-06
100620885	-1.346093764	0.033358081
100622191	-1.251766081	0.003786896
100624752	-1.717194134	0.002652199
100513204	2.742575351	0.000631213
100515931	-2.432040028	0.000400497
100621536	-1.192612546	0.066099595
100620246	1.459714573	0.003962743
100526149	-1.316837153	0.001835844
100622655	1.584553537	0.000974942
100155525	-1.164501648	0.081109234
100125975	1.33928645	0.060989493
100622102	-3.791669898	0.05923398
100623576	-1.267726345	0.002265324
100621843	-4.254446861	0.007430553
100512427	-2.056032008	0.008183958
396679	-2.525347972	4.36E-05
106504149	1.413620003	0.031955639
100738411	1.582073059	0.090733671
100516411	2.143581626	0.000418386
397661	-1.703724277	0.016777823
100620838	1.436960518	0.073417717
100522986	-1.904230476	5.45E-05
100127356	-2.606642869	0.000378399
100622043	-1.241069392	0.021340331
100620715	-1.545492309	0.026343814
100623352	1.240164616	0.055238092
100621522	1.736429446	0.028574381
100516825	-2.131657712	0.00115081
100621165	-1.334884788	0.010821747
100627011	-1.661704225	0.000131354
100512075	-1.335754873	0.026387398
100519876	2.033101694	0.000185623
100625146	-1.388551222	0.017709198
102159363	-2.260785633	0.006396073
100626376	1.760787193	0.006399694
100511692	-7.802633874	5.45E-05
100620746	-1.471299752	0.030802064
100515875	3.800429859	0.000732854
414909	-2.924800675	4.78E-05
100626366	-1.246854871	0.020823612
397011	1.643969623	0.000102571
100157304	-2.258780851	0.014226479
102166364	-1.977311009	0.005440935
100626471	-2.342691126	0.000252863
100625562	-2.38181681	0.002044702
100511011	1.756882028	0.00196281
100624052	-1.520885884	0.004196614
100523218	1.490111208	0.006674107
100524473	-1.168706666	0.083477685
100621911	-6.514487373	0.004991109
100579172	-6.483617461	0.008389842
396881	-3.965098631	0.004509742
100624439	-1.568605928	0.000364457
100620993	-1.419540099	0.002413514
100520754	-1.386602906	0.042311097
100621006	-1.386602906	0.042311097
100517601	2.098737724	0.000274051
100624668	1.280126767	0.014831265
100514753	1.869710922	0.012005299
100511371	2.430510811	0.040702639
100523896	1.402245173	0.029464886
100156574	2.18113217	0.011513037
100736894	-1.436863124	0.002965303
100519560	1.831285614	0.008044229
100523562	-1.94708286	0.09465533
100620706	-1.433650081	0.048350632
494560	-2.343250567	0.003415559
100622955	1.54323877	0.001714334
100623068	1.193294302	0.050838982
100521159	-1.486260783	0.018102562
100038330	-1.651943175	0.000113658
100153217	-1.171891258	0.051077151
100525179	-18.94352348	0.034084497
100155691	2.005650789	4.54E-05
100738723	1.389891447	0.00304068
100144454	-3.026494398	0.000328341
100624334	2.07521568	0.014984739
100621034	-1.481547613	0.00232822
100037961	1.912301635	0.006852536
100524973	1.586948814	0.008901055
100514386	2.176830973	0.00240295
100623555	1.496138471	0.002561593
106505457	-1.729482772	0.000889901
100302020	-3.460194287	0.001336861
397189	3.724715085	0.00563381
100620404	-1.419502078	0.011075451
100521297	1.339391239	0.043799723
100624508	1.678387708	0.031575737
100525765	2.038564775	0.018511147
100499199	3.517872364	0.010174708
100627698	-3.64282394	0.002748773
100514648	2.602584474	0.037911827
100525161	8.551888608	2.04E-05
100620093	-2.157400446	0.000419876
100158237	1.501191423	0.006499232
396950	1.995600592	0.000115853
100511435	2.143143631	0.001338896
100623137	1.886974197	0.000404672
100621592	1.561969631	0.051897511
100154178	3.476958549	0.000340871
100462750	1.496863782	0.005842838
100153607	2.308394658	0.000742266
100627169	1.335346928	0.085525681
102166714	-1.567678466	0.008085374
100738889	1.444643612	0.094728334
100515264	-2.447160261	0.00064208
444995	4.334973907	0.000681058
100622126	-1.775679222	0.002656219
100155963	1.68330333	0.057141855
100625359	-1.462842508	0.0001189
100519795	-1.534698625	0.011487069
100157738	1.693850261	0.000303303
100623009	1.578444112	0.031276938
100233193	2.170059084	2.06E-05
100171403	1.478681388	0.065888008
100627201	2.27086122	0.061666795
100135670	-1.387411138	0.004922248
494461	1.557074305	0.000251334
100233181	1.492531645	0.00165017
100519537	1.477160143	0.011925425
100154112	1.533736324	0.001425151
100153912	1.261275549	0.041057866
100625324	-1.489280772	0.017267426
100516588	1.4995385	0.005506718
414422	-1.598846214	0.000180859
100514916	-1.460919106	0.008898653
100620195	-1.423725837	0.074132452
100144508	-2.240875012	3.98E-05
100154635	-1.482481564	0.002262429
414371	-1.594245308	0.002854124
100158244	5.57515901	0.014219647
100624095	-2.54104246	0.056212658
100157308	-1.258585819	0.071175913
100625239	-1.840488143	0.000195868
100624868	1.47900253	0.001131319
100626800	1.555471734	0.023463168
100621518	-1.513983381	0.019157643
100625203	-2.663509946	0.037717058
100462720	3.801993956	0.045472944
100626761	-1.208127028	0.02961968
100625072	2.610499876	0.024862584
100621580	1.337741208	0.031183335
100513294	1.163823665	0.055484262
100518407	-1.318655711	0.054110619
100522092	-2.475973316	0.004223859
100155687	1.340944651	0.010780091
100624783	-1.347033298	0.042429062
397647	1275.539884	0.000618169
100144480	-1.44169578	0.021565745
100157675	-3.643841661	0.072343419
100626923	1.559751863	0.005482269
100521730	1.304584666	0.069828074
100628105	1.496774622	0.005119944
100737417	1.203634589	0.078460412
100127171	78.94460509	0.000791047
100622501	-1.250663316	0.015359099
100627467	-1.454469234	0.000592987
100623582	2.028362793	0.099299527
100240720	-2.376960389	0.021401853
100621453	-2.335342541	0.002426559
100520645	1.643468814	0.0195344
100519781	2.071828649	0.000173058
100626612	-3.743498731	0.003897712
100820830	1.514147561	0.006736269
100624923	-1.185712402	0.062206717
100525867	-1.497546865	0.002655142
100628150	1.25708843	0.092043059
397347	4.218606572	0.003298882
100623651	1.70700202	0.004633556
100623437	1.70700202	0.004633556
100626991	3.129988383	0.001671869
100513491	1.318363744	0.015016394
100621125	2.008412028	0.001271744
414389	-1.593645579	0.000379458
100519258	-2.698471441	0.000918474
100156729	1.673274221	0.000167545
100124383	3.324364025	0.012164978
100627750	1.396924522	0.001646318
397497	-1.833944932	0.084638733
100627354	1.532675738	0.011329923
100628232	-1.335289727	0.002304922
100154551	1.664294205	0.002419577
100625306	1.272477371	0.058135207
100517222	-5.505215468	2.10E-05
100524249	1.403562785	0.001092881
100626835	-2.082436701	5.37E-05
100037300	1.649150337	0.011080551
100624690	1.997145889	0.088618334
100144492	-1.395106756	0.001045489
100622986	1.806434187	0.027671702
100153638	-2.21013241	0.000377872
100737096	7.837221056	2.01E-05
100525259	-1.823072033	0.007726633
100620768	-1.261624698	0.05022566
100624797	2.163760505	0.023988279
102158881	-2.023251678	6.07E-06
100515281	1.303870908	0.081735738
100627094	-1.207105042	0.090117854
100627537	-1.555116787	0.000218188
100621544	1.926234188	0.000323763
100628206	-1.77320514	0.095954831
100512963	-1.342129629	0.022374527
100620849	-1.246889584	0.010005126
100620350	-1.411063802	0.05017504
100518515	1.21180863	0.079542513
100620830	1.581631905	0.006173916
100628119	1.133203306	0.089111415
100738902	-1.971642765	0.004575449
100625667	2.348546069	0.000133585
100622994	-1.542448816	0.000279182
100526038	1.324382789	0.003039118
100625259	-1.827072976	0.00047157
100621065	-1.326748097	0.012602937
100736958	2.045696917	0.012060567
100625125	-1.371318858	0.076122332
100624229	1.313649791	0.000869356
100520622	2.884031844	0.000242362
100628163	1.394233324	0.012352716
100154824	-3.298817824	0.000157695
106504089	1.328159929	0.018323208
100624274	-1.407116639	0.033422393
100037995	-1.506859257	6.83E-05
100517663	1.331310738	0.004662548
399526	-2.214107302	0.022442935
102158247	1.990714107	0.003980658
100513569	1.265219866	0.024958083
100620235	-1.311549072	0.005061551
100625217	-1.385120476	0.004003338
100737104	-1.207486783	0.043799287
100624328	-1.68443313	0.000223422
397148	-1.552409315	0.006281409
100625452	-1.265202978	0.037749255
396945	1.99880816	0.002473671
100192438	1.470519376	0.009252155
100624598	-1.307356214	0.028799058
100525779	-1.645709088	0.011647825
100512686	1.872727744	0.037742329
100049703	1.464959087	0.011485623
100152988	1.464959087	0.011485623
100623360	2.97703525	0.000314416
100621115	-1.43038796	0.014385698
100626208	-1.679071513	0.008113241
100623262	1.274768333	0.025994158
100628208	1.514878293	0.025760928
100626085	-2.076195068	0.059253326
100624959	-2.584831975	0.000166335
100626473	-2.300026327	0.006553287
100737003	-1.436484067	0.007827274
100524547	1.71907658	0.001013097
100217396	2.551449584	0.0014753
100627684	-1.444727217	0.000168769
100738912	-1.277685932	0.015873512
100510938	-2.903648699	0.030573088
100626173	7.582233815	0.014029601
100621077	1.84631378	0.00025131
100624767	-1.329347694	0.011635014
100154166	3.392918674	5.45E-05
100626939	1.208139011	0.024055938
100623510	-2.772983443	0.000759334
106510592	-1.384269367	0.054023576
100626793	-1.476027309	0.000262732
100519240	1.249422341	0.041870683
100513906	-1.310307564	0.014188876
100517270	1.245906816	0.006754871
100627969	-5.450351063	0.001322669
494463	-3.551788033	1.21E-05
100154528	3.465205308	6.88E-05
100626414	1.382070934	0.019489405
494015	1.268885673	0.007053036
100628048	1.614138633	0.000142577
100522421	3.510052074	3.99E-06
100170651	3.460164969	0.037264613
100514718	1.21508395	0.086175832
100620186	-1.178597131	0.071393521
100511654	-5.926270159	2.74E-06
100312962	1.598665178	0.015908536
100525693	-1.6320916	0.001448004
100621456	1.423044073	0.01916747
100621356	-4.345080714	0.000643093
100627213	-1.306653758	0.071937786
100157381	-1.323606966	0.043765779
100157902	-2.203075722	0.004929417
100153972	1.238557981	0.042126073
654289	1.403222181	0.046445521
100511128	-1.551874396	0.03437143
100624012	1.269483899	0.017505197
100624036	1.360528698	0.083137308
100625792	-1.67929446	0.005579009
100521547	1.441840188	0.006582532
100516658	-1.190376033	0.071179324
100627163	-1.911009198	0.004309457
100512066	-1.283470204	0.014822241
100622888	-1.402477287	0.007053036
100623886	-1.314571376	0.010768225
100620983	-1.836587598	0.003114702
100125343	1.450192248	0.046374317
100520836	1.724070703	0.044055069
100511905	1.41505311	0.031198409
100622324	2.376184751	0.007098197
100520276	1.41267792	0.037026565
100621111	1.522106028	0.000906628
100512584	1.464460214	0.000551684
100158051	1.713604679	0.000379458
100624989	1.697400173	0.019847653
106506914	22.87289275	0.002187728
100154068	-1.178635923	0.034776348
100621913	-1.766892757	0.006733539
100737870	1.611754293	0.062705914
100627195	1.383786014	0.060871014
100622802	1.364134722	0.048247359
100627352	-1.201384146	0.077803302
100624519	1.743658134	0.001442089
100620559	2.338059036	0.055586087
100739101	2.338059036	0.055586087
102167481	2.338059036	0.055586087
110255237	2.338059036	0.055586087
100621076	-1.464838664	0.041250328
100625143	-2.819570605	0.011893353
110255240	-1.961477777	0.080171429
100626410	1.238850845	0.061646536
100157485	1.375188745	0.064263395
100514334	1.612958603	0.000811742
100622658	-1.445143625	0.052019417
100626131	2.056104949	7.21E-05
100038002	-1.261362928	0.008653109
100620553	-1.288582125	0.017397243
100621412	-1.440355379	0.009141113
100626611	-1.342907313	0.035577063
100525318	8.786426758	1.93E-05
414408	-2.686742068	7.41E-06
100621401	2.385126588	0.005728991
100525505	1.157685493	0.037477902
100217390	1.761560167	0.009189703
100622532	-1.158290675	0.066108402
100736772	-2.458994563	0.006495043
100626700	1.313558218	0.003708193
100625631	1.380118848	0.022848797
100627653	1.630102025	0.000349502
100151957	1.405924096	0.04107728
100518870	-1.807548386	0.000402468
100511953	-1.306275757	0.053582024
100156133	1.529946875	0.007212925
100621083	-1.969419042	0.000390592
102166962	-6.860641141	0.067270539
100627162	1.363073904	0.050713605
100623847	-1.306608435	0.033347718
100514033	-1.49466866	0.010320913
100625872	-1.153540836	0.079827583
100622341	-2.159014823	5.97E-05
100620238	-1.90736265	0.012180974
414392	-1.387132044	0.001107705
100519098	1.702653862	0.001094882
100620337	3.026522559	1.09E-06
100738688	1.406028157	0.043977235
100157067	-1.328980808	0.041058989
100622189	3.757455789	0.000895539
100738193	3.356834815	0.000592987
100625260	-1.266726561	0.042900412
100621398	3.59739325	3.07E-05
100621425	-1.367807471	0.048251877
100154262	1.533147866	0.002075344
100621770	1.533147866	0.002075344
100738903	2.265346259	9.56E-05
100621212	1.281974349	0.032073944
100628197	2.545938681	0.001864964
100517573	1.715959855	0.000313101
100627099	1.800893053	0.0054793
100623239	-1.355208318	0.035236597
396993	-1.259836674	0.013051514
100312963	1.247840996	0.058311172
100621112	2.145705542	0.003424688
100512446	-2.033820151	0.025935577
414385	4.570694356	3.01E-05
100621319	-1.30600721	0.01108116
100622983	1.74766486	0.016540742
100519390	1.49899473	0.014162135
100517862	2.0981872	0.000581284
100620481	-1.462010905	0.032073944
100625894	-1.395721013	0.037886831
100624843	-3.655255552	0.060279794
100622748	-1.921349918	0.005748507
100623926	-1.529433275	0.004839302
100514323	-1.624163755	0.017917282
100621392	-1.730456783	0.084210574
100525632	1.845449915	0.001052016
100620470	-1.620878452	0.001408055
100307052	-2.968474616	0.088837333
100516689	-1.674535462	0.005058706
100736805	1.316521158	0.056465424
100621878	-1.531011244	0.001442089
100623641	-3.402472505	0.002805918
100626423	1.356927262	0.028574381
100626292	5.101573841	5.31E-05
100049702	1.342463219	0.01446618
100524684	1.567104123	0.004780943
100514317	1.644779361	0.052995036
100523046	1.81078381	0.000100364
102165618	-2.780668916	0.000213941
100622868	3.205391773	0.002411643
100626432	-1.361136707	0.023612989
100155352	-1.758866303	0.006283407
100523236	-1.331260291	0.001868506
100624292	-1.700312707	0.054234066
100627128	-1.396128899	0.000655163
100627104	1.24487816	0.060688328
100736605	1.636436696	0.005230346
396845	11.92735303	0.013568633
100526240	-2.51809635	0.001269057
100627471	-2.223322278	0.036561813
100505387	1.234238886	0.097334094
397330	-1.502701883	0.000328874
100625342	1.434104859	0.001169126
100621046	1.247033461	0.081635827
110258046	1.437278079	0.048066661
100153854	1.437278079	0.048066661
100521789	1.437278079	0.048066661
397397	1.437278079	0.048066661
100737040	1.216542318	0.070854227
100624279	-1.270486797	0.020150319
100048932	3.030197252	0.000434219
397653	-1.8438469	0.0014753
100049689	-1.699071592	0.000158248
100736802	2.418417022	0.000105709
100624309	1.595345702	0.004786214
100154789	1.370143038	0.047741508
100620677	-1.486892499	2.37E-05
100623288	-1.344932749	0.023641323
100620941	-1.8235012	0.0004745
100620922	1.322279763	0.017542077
100141401	-2.506330534	0.011701467
100522740	1.815303221	0.049842849
100620708	-1.366900693	0.001524679
100515617	-2.251707877	0.000379458
100626466	1.522734646	0.092348116
100520925	4.358421234	0.001233844
100626912	-2.453020746	0.001591342
100154734	-1.408190391	0.012686731
100155722	-4.512501348	0.011733502
100627581	2.455656309	0.000339935
100623984	1.270568654	0.047428837
100627898	-2.405814689	0.00039914
100154457	1.413493398	0.000970189
100626379	2.254895898	0.013578313
100158119	1.369382695	0.003116656
100625226	-1.481542754	0.001950424
106509452	-1.216561812	0.075399537
100620478	1.632792534	0.026343814
100625192	4.333182593	0.000258144
100522845	-6.069636171	0.002153962
100513109	1.430291662	0.02643204
100620539	1.321080427	0.023452168
100517189	1.272143562	0.033523744
397303	372.1859251	2.35E-06
106509950	1.592833436	0.001731935
100511491	1.496720339	0.003904595
100625544	1.436227748	0.016574198
100622390	-1.346440236	0.065764155
100513278	-5.541767883	1.43E-05
100626270	-1.238799955	0.088919699
780439	1.586060847	0.027545358
100622404	-2.108870116	0.016654946
100625497	1.716096011	0.096904449
100627662	-1.566673596	0.00011138
100621541	1.672294045	0.003500872
100626508	-1.193241395	0.089932881
